#./overdamped_3d --dev=1 --amp=40.0 --omega=6.28318530718 --force=0 --Dg=0.01 --block=1 --paths=1 --periods=25 --trans=0 --samples=1 --spp=400 --algorithm=euler --pav=1 --mode=trajectory --domain=1d --domainx=s:-2:2:200:1 --domainy=a:0:10:100:0 --domainz=D:-6:-1:100:1 --q=2 --eps=0 --phi=1.57079632679 --lambda=30 --zeta=0 --comp=0 --mean=0 --second=3.14 --skew=0.99 --distribution=s>> trajektoria_s_var_3.14_skew_0.99_lam_30_Dg_0.01_amp_40.0_29.dat
#t <x> <x^2> qnu(q) mu_q Dx Gx EBx
1.232750e+01 -4.571131e+00 2.089524e+01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.233000e+01 -4.578138e+00 2.095935e+01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.233250e+01 -4.584452e+00 2.101720e+01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.233500e+01 -4.604282e+00 2.119942e+01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.233750e+01 -4.608001e+00 2.123367e+01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.234000e+01 -4.625492e+00 2.139518e+01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.234250e+01 -4.627100e+00 2.141005e+01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.234500e+01 -4.628547e+00 2.142345e+01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.234750e+01 -4.643993e+00 2.156667e+01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.235000e+01 -4.657898e+00 2.169601e+01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.235250e+01 -4.670416e+00 2.181278e+01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.235500e+01 -4.667541e+00 2.178594e+01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.235750e+01 -4.679095e+00 2.189393e+01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.236000e+01 -4.675353e+00 2.185893e+01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.236250e+01 -5.438313e+00 2.957525e+01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.236500e+01 -5.379002e+00 2.893366e+01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.236750e+01 -5.310098e+00 2.819714e+01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.237000e+01 -5.260894e+00 2.767701e+01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.237250e+01 -5.215824e+00 2.720482e+01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.237500e+01 -4.515138e+00 2.038647e+01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.237750e+01 -4.527665e+00 2.049975e+01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.238000e+01 -4.538961e+00 2.060217e+01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.238250e+01 -4.549146e+00 2.069473e+01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.238500e+01 -4.558327e+00 2.077835e+01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.238750e+01 -4.580744e+00 2.098321e+01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.239000e+01 -4.586799e+00 2.103873e+01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.239250e+01 -4.606396e+00 2.121889e+01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.239500e+01 -4.609905e+00 2.125122e+01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.239750e+01 -4.613064e+00 2.128036e+01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.240000e+01 -4.630052e+00 2.143738e+01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.240250e+01 -4.645347e+00 2.157925e+01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.240500e+01 -4.644976e+00 2.157580e+01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.240750e+01 -4.644641e+00 2.157269e+01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.241000e+01 -4.644340e+00 2.156989e+01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.241250e+01 -4.644068e+00 2.156737e+01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.241500e+01 -4.643824e+00 2.156510e+01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.241750e+01 -4.643604e+00 2.156306e+01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.242000e+01 -4.643406e+00 2.156122e+01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.242250e+01 -4.643228e+00 2.155957e+01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.242500e+01 -4.643067e+00 2.155807e+01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.242750e+01 -4.642923e+00 2.155674e+01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.243000e+01 -4.656935e+00 2.168705e+01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.243250e+01 -4.669549e+00 2.180469e+01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.243500e+01 -4.680903e+00 2.191085e+01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.243750e+01 -4.691122e+00 2.200663e+01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.244000e+01 -4.700320e+00 2.209301e+01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.244250e+01 -4.708598e+00 2.217089e+01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.244500e+01 -4.701906e+00 2.210792e+01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.244750e+01 -4.710025e+00 2.218434e+01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.245000e+01 -4.703191e+00 2.212000e+01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.245250e+01 -4.711182e+00 2.219523e+01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.245500e+01 -4.718374e+00 2.226305e+01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.245750e+01 -4.710704e+00 2.219073e+01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.246000e+01 -4.703802e+00 2.212575e+01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.246250e+01 -4.697589e+00 2.206735e+01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.246500e+01 -4.691998e+00 2.201485e+01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.246750e+01 -4.686966e+00 2.196765e+01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.247000e+01 -4.682437e+00 2.192522e+01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.247250e+01 -4.692503e+00 2.201959e+01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.247500e+01 -4.701563e+00 2.210469e+01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.247750e+01 -4.695575e+00 2.204842e+01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.248000e+01 -4.704327e+00 2.213069e+01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.248250e+01 -4.712204e+00 2.220487e+01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.248500e+01 -4.705152e+00 2.213845e+01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.248750e+01 -4.712947e+00 2.221187e+01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.249000e+01 -4.719962e+00 2.227804e+01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.249250e+01 -4.712134e+00 2.220421e+01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.249500e+01 -4.705089e+00 2.213786e+01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.249750e+01 -4.712890e+00 2.221133e+01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.250000e+01 -4.719911e+00 2.227756e+01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.250250e+01 -1.587457e+00 2.520020e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.250500e+01 -1.596194e+00 2.547836e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.250750e+01 -1.605805e+00 2.578609e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.251000e+01 -1.616376e+00 2.612671e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.251250e+01 -1.628003e+00 2.650394e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.251500e+01 -1.626649e+00 2.645988e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.251750e+01 -1.625161e+00 2.641147e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.252000e+01 -1.623523e+00 2.635828e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.252250e+01 -1.621722e+00 2.629983e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.252500e+01 -1.633883e+00 2.669575e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.252750e+01 -1.647259e+00 2.713461e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.253000e+01 -1.661969e+00 2.762140e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.253250e+01 -1.664002e+00 2.768903e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.253500e+01 -1.666238e+00 2.776349e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.253750e+01 -1.682838e+00 2.831945e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.254000e+01 -1.686948e+00 2.845793e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.254250e+01 -1.705608e+00 2.909098e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.254500e+01 -1.711977e+00 2.930865e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.254750e+01 -1.718977e+00 2.954882e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.255000e+01 -1.740812e+00 3.030426e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.255250e+01 -1.764802e+00 3.114528e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.255500e+01 1.052220e+00 1.107167e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.255750e+01 1.108855e+00 1.229560e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.256000e+01 1.146353e+00 1.314125e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.256250e+01 1.180463e+00 1.393493e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.256500e+01 1.225584e+00 1.502055e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.256750e+01 1.266494e+00 1.604008e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.257000e+01 1.289386e+00 1.662516e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.257250e+01 1.310086e+00 1.716325e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.257500e+01 1.328791e+00 1.765686e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.257750e+01 1.359827e+00 1.849130e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.258000e+01 1.387839e+00 1.926097e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.258250e+01 1.413104e+00 1.996862e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.258500e+01 1.435879e+00 2.061748e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.258750e+01 1.456401e+00 2.121103e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.259000e+01 1.474886e+00 2.175289e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.259250e+01 1.477391e+00 2.182685e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.259500e+01 2.083112e-01 4.339356e-02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.259750e+01 3.132204e-01 9.810703e-02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.260000e+01 1.226587e+00 1.504515e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.260250e+01 1.253261e+00 1.570662e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.260500e+01 1.291554e+00 1.668113e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.260750e+01 1.326188e+00 1.758775e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.261000e+01 1.343334e+00 1.804547e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.261250e+01 1.372956e+00 1.885008e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.261500e+01 1.385540e+00 1.919721e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.261750e+01 1.411031e+00 1.991008e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.262000e+01 1.434010e+00 2.056386e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.262250e+01 1.454717e+00 2.116202e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.262500e+01 1.459228e+00 2.129346e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.262750e+01 1.477433e+00 2.182807e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.263000e+01 7.683039e-02 5.902908e-03 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.263250e+01 1.836064e-01 3.371133e-02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.263500e+01 2.889966e-01 8.351906e-02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.263750e+01 3.777786e-01 1.427166e-01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.264000e+01 4.777982e-01 2.282911e-01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.264250e+01 5.736702e-01 3.290975e-01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.264500e+01 6.647327e-01 4.418696e-01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.264750e+01 7.363697e-01 5.422404e-01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.265000e+01 8.175319e-01 6.683584e-01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.265250e+01 8.788631e-01 7.724003e-01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.265500e+01 9.355946e-01 8.753373e-01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.265750e+01 9.878575e-01 9.758624e-01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.266000e+01 1.035834e+00 1.072953e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.266250e+01 1.093886e+00 1.196587e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.266500e+01 1.146861e+00 1.315289e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.266750e+01 1.180925e+00 1.394583e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.267000e+01 1.211860e+00 1.468606e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.267250e+01 1.239917e+00 1.537394e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.267500e+01 1.279475e+00 1.637057e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.267750e+01 1.315268e+00 1.729930e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.268000e+01 1.347615e+00 1.816066e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.268250e+01 1.376819e+00 1.895631e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.268500e+01 1.403166e+00 1.968876e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.268750e+01 1.426922e+00 2.036106e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.269000e+01 1.434189e+00 2.056897e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.269250e+01 1.454878e+00 2.116670e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.269500e+01 1.459373e+00 2.129768e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.269750e+01 1.477563e+00 2.183192e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.270000e+01 1.479801e+00 2.189812e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.270250e+01 1.495959e+00 2.237894e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.270500e+01 1.510507e+00 2.281631e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.270750e+01 1.509461e+00 2.278473e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.271000e+01 1.522662e+00 2.318499e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.271250e+01 5.762121e-01 3.320204e-01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.271500e+01 6.671364e-01 4.450710e-01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.271750e+01 7.386249e-01 5.455668e-01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.272000e+01 -1.335624e+00 1.783892e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.272250e+01 -1.305252e+00 1.703682e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.272500e+01 -1.271937e+00 1.617824e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.272750e+01 -1.235423e+00 1.526270e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.273000e+01 -1.195440e+00 1.429076e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.273250e+01 -1.165850e+00 1.359207e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.273500e+01 -1.119382e+00 1.253017e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.273750e+01 -1.068687e+00 1.142093e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.274000e+01 -1.027631e+00 1.056025e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.274250e+01 -9.830171e-01 9.663226e-01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.274500e+01 -9.204945e-01 8.473101e-01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.274750e+01 -6.037016e-01 3.644556e-01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.275000e+01 -5.284486e-01 2.792580e-01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.275250e+01 -4.491606e-01 2.017453e-01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.275500e+01 -3.520083e-01 1.239099e-01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.275750e+01 -2.510690e-01 6.303566e-02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.276000e+01 -1.612754e-01 2.600974e-02 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.276250e+01 -5.550195e-02 3.080466e-03 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.276500e+01 -1.157586e+00 1.340006e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.276750e+01 -1.110360e+00 1.232899e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.277000e+01 -1.072997e+00 1.151323e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.277250e+01 -1.018177e+00 1.036684e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.277500e+01 -9.727558e-01 9.462538e-01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.277750e+01 -9.093822e-01 8.269760e-01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.278000e+01 -8.408877e-01 7.070922e-01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.278250e+01 -7.812786e-01 6.103961e-01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.278500e+01 -7.032061e-01 4.944988e-01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.278750e+01 -2.634250e+00 6.939271e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.279000e+01 -2.714582e+00 7.368958e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.279250e+01 -2.798532e+00 7.831781e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.279500e+01 -2.885634e+00 8.326883e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.279750e+01 -2.989447e+00 8.936794e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.280000e+01 -3.095363e+00 9.581271e+00 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.280250e+01 -3.188185e+00 1.016452e+01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.280500e+01 -3.295147e+00 1.085800e+01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.280750e+01 -3.386900e+00 1.147109e+01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.281000e+01 -3.476835e+00 1.208838e+01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.281250e+01 -3.564197e+00 1.270350e+01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.281500e+01 -3.648328e+00 1.331030e+01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.281750e+01 -3.728691e+00 1.390313e+01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.282000e+01 -3.804875e+00 1.447707e+01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.282250e+01 -3.890743e+00 1.513789e+01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.282500e+01 -3.956899e+00 1.565705e+01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.282750e+01 -4.018393e+00 1.614748e+01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.283000e+01 -4.075283e+00 1.660793e+01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.283250e+01 -4.141841e+00 1.715485e+01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.283500e+01 -4.188780e+00 1.754588e+01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.283750e+01 -4.245852e+00 1.802726e+01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.284000e+01 -4.297903e+00 1.847197e+01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.284250e+01 -4.345246e+00 1.888116e+01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.284500e+01 -4.388212e+00 1.925641e+01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.284750e+01 -4.412994e+00 1.947452e+01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.285000e+01 -4.449559e+00 1.979858e+01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.285250e+01 -4.468470e+00 1.996722e+01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.285500e+01 -4.485549e+00 2.012015e+01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.285750e+01 -4.515110e+00 2.038622e+01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.286000e+01 -4.527640e+00 2.049952e+01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.286250e+01 -4.538939e+00 2.060197e+01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.286500e+01 -4.563268e+00 2.082342e+01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.286750e+01 -4.571054e+00 2.089454e+01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.287000e+01 -4.578070e+00 2.095872e+01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.287250e+01 -4.598532e+00 2.114650e+01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.287500e+01 -4.602822e+00 2.118597e+01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.287750e+01 -4.620828e+00 2.135205e+01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.288000e+01 -4.637043e+00 2.150216e+01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.288250e+01 -4.651641e+00 2.163777e+01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.288500e+01 -4.650641e+00 2.162847e+01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.288750e+01 -4.649741e+00 2.162009e+01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.289000e+01 -4.648931e+00 2.161256e+01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.289250e+01 -4.648201e+00 2.160578e+01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.289500e+01 -6.274307e+00 3.936693e+01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.289750e+01 -6.167240e+00 3.803485e+01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.290000e+01 -6.074983e+00 3.690541e+01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.290250e+01 -5.984213e+00 3.581081e+01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.290500e+01 -5.895720e+00 3.475952e+01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.290750e+01 -5.796062e+00 3.359434e+01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.291000e+01 -5.700623e+00 3.249710e+01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.291250e+01 -5.610046e+00 3.147262e+01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.291500e+01 -5.524788e+00 3.052329e+01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.291750e+01 -4.728961e+00 2.236307e+01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.292000e+01 -4.720233e+00 2.228060e+01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.292250e+01 -4.289633e+00 1.840095e+01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.292500e+01 -4.337731e+00 1.881591e+01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
1.292750e+01 -4.381398e+00 1.919665e+01 -nan 0.000000e+00 0.000000e+00 -nan 0.000000e+00
